"sfh_qty","th_qty","households","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","net_summer_capacity_mw","year_since_1990","rounded_price_per_watt","interconn","net_metering","count"
14185,1050,17198,3010,1479,1101,15.42,74892,19.25,8.06,1,1,3
14185,1050,17198,3010,1479,1101,15.42,74892,19,8.19,1,1,3
14185,1050,17198,3010,1479,1101,15.42,74892,18.75,8.17,1,1,3
14185,1050,17198,3010,1479,1101,15.42,74892,18.5,8.22,1,1,2
14185,1050,17198,3010,1479,1101,15.42,74892,18.25,8.14,1,1,5
14185,1050,17198,3010,1479,1101,15.42,74892,18,8.15,1,1,5
14185,1050,17198,3010,1479,1101,15.42,74892,17.75,8.25,1,1,1
14185,1050,17198,3010,1479,1101,15.42,74892,17.5,8.22,1,1,1
7499,168,9079,763,173,82,8.75,15916,25,4.4,1,1,1
7499,168,9079,763,173,82,8.75,15916,24.5,4.56,1,1,1
7499,168,9079,763,173,82,8.75,15916,24.25,4.6,1,1,1
7499,168,9079,763,173,82,8.75,15916,23.75,4.7,1,1,1
7499,168,9079,763,173,82,8.75,15916,23.25,4.93,1,1,4
7499,168,9079,763,173,82,8.75,15916,23,5.14,1,1,3
7499,168,9079,763,173,82,8.75,15916,22.75,5.4,1,1,2
7499,168,9079,763,173,82,8.75,15916,22.5,5.67,1,1,4
7499,168,9079,763,173,82,8.75,15916,22,6.2,1,1,1
7499,168,9079,763,173,82,8.75,15916,20.5,7.01,1,1,1
7499,168,9079,763,173,82,8.75,15916,19.5,8.08,1,1,1
7499,168,9079,763,173,82,8.75,15916,14.25,8.42,1,1,1
7499,168,9079,763,173,82,8.75,15916,14,7.73,1,1,1
7499,168,9079,763,173,82,8.75,15916,13,8.22,1,1,3
7499,168,9079,763,173,82,8.75,15916,12.75,8.72,1,1,1
7499,168,9079,763,173,82,8.75,15916,12.25,9.03,1,1,3
7499,168,9079,763,173,82,8.75,15916,11.5,9.98,1,1,2
7499,168,9079,763,173,82,8.75,15916,11.25,10.52,1,1,3
7499,168,9079,763,173,82,8.75,15916,11,10.3,1,1,1
7499,168,9079,763,173,82,8.75,15916,10.25,7.18,1,1,1
25822,1058,34061,3304,954,749,10.31,42344,22.75,5.4,2,1,1
25822,1058,34061,3304,954,749,10.31,42344,22,6.2,2,1,1
25822,1058,34061,3304,954,749,10.31,42344,21.75,6.32,2,1,4
25822,1058,34061,3304,954,749,10.31,42344,21.5,6.48,2,1,1
25822,1058,34061,3304,954,749,10.31,42344,21.25,6.48,2,1,1
35357,1778,50091,7113,2104,1603,9.98,28711,25.25,4.18,1,1,1
35357,1778,50091,7113,2104,1603,9.98,28711,24.25,4.6,1,1,1
35357,1778,50091,7113,2104,1603,9.98,28711,23.75,4.7,1,1,1
35357,1778,50091,7113,2104,1603,9.98,28711,22.25,6.02,1,1,1
43400,1702,53848,6731,1831,1508,10.73,16669,26,4.21,4,4,3
43400,1702,53848,6731,1831,1508,10.73,16669,25.75,4.26,4,4,2
43400,1702,53848,6731,1831,1508,10.73,16669,25.5,4.18,4,4,2
43400,1702,53848,6731,1831,1508,10.73,16669,25.25,4.18,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,25,4.4,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,24.75,4.45,4,4,3
43400,1702,53848,6731,1831,1508,10.73,16669,24.5,4.56,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,24,4.59,4,4,2
43400,1702,53848,6731,1831,1508,10.73,16669,23.75,4.7,4,4,3
43400,1702,53848,6731,1831,1508,10.73,16669,20,7.52,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,19.75,7.73,4,4,3
43400,1702,53848,6731,1831,1508,10.73,16669,19.5,8.08,4,4,2
43400,1702,53848,6731,1831,1508,10.73,16669,18.25,8.14,4,4,2
43400,1702,53848,6731,1831,1508,10.73,16669,17.75,8.25,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,16.75,8.2,4,4,2
43400,1702,53848,6731,1831,1508,10.73,16669,16.5,7.9,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,15.5,8.2,4,4,2
43400,1702,53848,6731,1831,1508,10.73,16669,14.75,8,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,14.5,8.3,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,14,7.73,4,4,1
43400,1702,53848,6731,1831,1508,10.73,16669,13.75,8.32,4,4,2
4236,110,6149,1261,289,123,9.48,10878,26,4.21,2,5,1
4236,110,6149,1261,289,123,9.48,10878,22.75,5.4,2,5,1
4236,110,6149,1261,289,123,9.48,10878,21.5,6.48,2,5,2
4236,110,6149,1261,289,123,9.48,10878,21.25,6.48,2,5,1
4236,110,6149,1261,289,123,9.48,10878,21,6.56,2,5,1
4236,110,6149,1261,289,123,9.48,10878,20.25,7.41,2,5,3
4236,110,6149,1261,289,123,9.48,10878,19.25,8.06,2,5,1
4236,110,6149,1261,289,123,9.48,10878,18,8.15,2,5,1
4236,110,6149,1261,289,123,9.48,10878,16.5,7.9,2,5,1
49167,3306,53941,11813,5826,4801,13.74,18767,26,4.21,2,1,28
49167,3306,53941,11813,5826,4801,13.74,18767,25.75,4.26,2,1,17
49167,3306,53941,11813,5826,4801,13.74,18767,25.5,4.18,2,1,22
49167,3306,53941,11813,5826,4801,13.74,18767,25.25,4.18,2,1,14
49167,3306,53941,11813,5826,4801,13.74,18767,25,4.4,2,1,21
49167,3306,53941,11813,5826,4801,13.74,18767,24.75,4.45,2,1,16
49167,3306,53941,11813,5826,4801,13.74,18767,24.5,4.56,2,1,8
49167,3306,53941,11813,5826,4801,13.74,18767,24.25,4.6,2,1,17
49167,3306,53941,11813,5826,4801,13.74,18767,24,4.59,2,1,20
49167,3306,53941,11813,5826,4801,13.74,18767,23.75,4.7,2,1,21
49167,3306,53941,11813,5826,4801,13.74,18767,23.5,4.8,2,1,21
49167,3306,53941,11813,5826,4801,13.74,18767,23.25,4.93,2,1,23
49167,3306,53941,11813,5826,4801,13.74,18767,23,5.14,2,1,7
49167,3306,53941,11813,5826,4801,13.74,18767,22.75,5.4,2,1,9
49167,3306,53941,11813,5826,4801,13.74,18767,22.5,5.67,2,1,12
49167,3306,53941,11813,5826,4801,13.74,18767,22.25,6.02,2,1,22
49167,3306,53941,11813,5826,4801,13.74,18767,22,6.2,2,1,12
49167,3306,53941,11813,5826,4801,13.74,18767,21.75,6.32,2,1,22
49167,3306,53941,11813,5826,4801,13.74,18767,21.5,6.48,2,1,16
49167,3306,53941,11813,5826,4801,13.74,18767,21.25,6.48,2,1,6
49167,3306,53941,11813,5826,4801,13.74,18767,21,6.56,2,1,10
49167,3306,53941,11813,5826,4801,13.74,18767,20.75,6.8,2,1,12
49167,3306,53941,11813,5826,4801,13.74,18767,20.5,7.01,2,1,10
49167,3306,53941,11813,5826,4801,13.74,18767,20.25,7.41,2,1,13
49167,3306,53941,11813,5826,4801,13.74,18767,20,7.52,2,1,6
49167,3306,53941,11813,5826,4801,13.74,18767,19.75,7.73,2,1,1
49167,3306,53941,11813,5826,4801,13.74,18767,19.5,8.08,2,1,6
49167,3306,53941,11813,5826,4801,13.74,18767,19.25,8.06,2,1,5
49167,3306,53941,11813,5826,4801,13.74,18767,19,8.19,2,1,2
49167,3306,53941,11813,5826,4801,13.74,18767,18.75,8.17,2,1,6
49167,3306,53941,11813,5826,4801,13.74,18767,18.5,8.22,2,1,2
49167,3306,53941,11813,5826,4801,13.74,18767,18.25,8.14,2,1,4
49167,3306,53941,11813,5826,4801,13.74,18767,18,8.15,2,1,5
49167,3306,53941,11813,5826,4801,13.74,18767,17.75,8.25,2,1,7
49167,3306,53941,11813,5826,4801,13.74,18767,17.5,8.22,2,1,2
49167,3306,53941,11813,5826,4801,13.74,18767,17.25,8.25,2,1,2
49167,3306,53941,11813,5826,4801,13.74,18767,17,8.32,2,1,4
49167,3306,53941,11813,5826,4801,13.74,18767,16.75,8.2,2,1,7
49167,3306,53941,11813,5826,4801,13.74,18767,16.5,7.9,2,1,8
49167,3306,53941,11813,5826,4801,13.74,18767,16.25,8.02,2,1,5
49167,3306,53941,11813,5826,4801,13.74,18767,16,8.16,2,1,1
49167,3306,53941,11813,5826,4801,13.74,18767,15.75,7.85,2,1,7
49167,3306,53941,11813,5826,4801,13.74,18767,15.5,8.2,2,1,3
49167,3306,53941,11813,5826,4801,13.74,18767,15.25,8.08,2,1,1
49167,3306,53941,11813,5826,4801,13.74,18767,15,7.95,2,1,4
49167,3306,53941,11813,5826,4801,13.74,18767,14.25,8.42,2,1,1
49167,3306,53941,11813,5826,4801,13.74,18767,14,7.73,2,1,1
49167,3306,53941,11813,5826,4801,13.74,18767,13.5,7.99,2,1,1
52737,3833,70505,10646,2750,1974,10.73,16669,26,4.21,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,25.75,4.26,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,25.5,4.18,4,4,3
52737,3833,70505,10646,2750,1974,10.73,16669,25.25,4.18,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,25,4.4,4,4,3
52737,3833,70505,10646,2750,1974,10.73,16669,24.75,4.45,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,24.5,4.56,4,4,2
52737,3833,70505,10646,2750,1974,10.73,16669,24,4.59,4,4,2
52737,3833,70505,10646,2750,1974,10.73,16669,23.75,4.7,4,4,2
52737,3833,70505,10646,2750,1974,10.73,16669,23.5,4.8,4,4,3
52737,3833,70505,10646,2750,1974,10.73,16669,23.25,4.93,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,23,5.14,4,4,4
52737,3833,70505,10646,2750,1974,10.73,16669,22,6.2,4,4,3
52737,3833,70505,10646,2750,1974,10.73,16669,20,7.52,4,4,4
52737,3833,70505,10646,2750,1974,10.73,16669,19.75,7.73,4,4,2
52737,3833,70505,10646,2750,1974,10.73,16669,19.5,8.08,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,19,8.19,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,18.5,8.22,4,4,3
52737,3833,70505,10646,2750,1974,10.73,16669,18,8.15,4,4,2
52737,3833,70505,10646,2750,1974,10.73,16669,16.25,8.02,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,16,8.16,4,4,2
52737,3833,70505,10646,2750,1974,10.73,16669,14,7.73,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,13.75,8.32,4,4,1
52737,3833,70505,10646,2750,1974,10.73,16669,12.75,8.72,4,4,1
5878,92,6975,481,84,35,9.44,21764,24.75,4.45,5,2,1
9509,230,9707,1165,466,165,15.42,74892,26,4.21,1,1,2
9509,230,9707,1165,466,165,15.42,74892,25.75,4.26,1,1,2
9509,230,9707,1165,466,165,15.42,74892,25.25,4.18,1,1,3
9509,230,9707,1165,466,165,15.42,74892,24.75,4.45,1,1,1
9509,230,9707,1165,466,165,15.42,74892,24,4.59,1,1,2
9509,230,9707,1165,466,165,15.42,74892,23.5,4.8,1,1,2
9509,230,9707,1165,466,165,15.42,74892,23,5.14,1,1,1
9509,230,9707,1165,466,165,15.42,74892,22,6.2,1,1,1
9509,230,9707,1165,466,165,15.42,74892,21.75,6.32,1,1,1
9509,230,9707,1165,466,165,15.42,74892,21,6.56,1,1,1
9509,230,9707,1165,466,165,15.42,74892,20.75,6.8,1,1,3
9509,230,9707,1165,466,165,15.42,74892,20.25,7.41,1,1,3
9509,230,9707,1165,466,165,15.42,74892,19.5,8.08,1,1,1
9509,230,9707,1165,466,165,15.42,74892,18.5,8.22,1,1,1
44688,4966,71997,10656,4824,4464,15.42,74892,26,4.21,1,1,427
44688,4966,71997,10656,4824,4464,15.42,74892,25.75,4.26,1,1,396
44688,4966,71997,10656,4824,4464,15.42,74892,25.5,4.18,1,1,482
44688,4966,71997,10656,4824,4464,15.42,74892,25.25,4.18,1,1,390
44688,4966,71997,10656,4824,4464,15.42,74892,25,4.4,1,1,277
44688,4966,71997,10656,4824,4464,15.42,74892,24.75,4.45,1,1,278
44688,4966,71997,10656,4824,4464,15.42,74892,24.5,4.56,1,1,169
44688,4966,71997,10656,4824,4464,15.42,74892,24.25,4.6,1,1,117
44688,4966,71997,10656,4824,4464,15.42,74892,24,4.59,1,1,225
44688,4966,71997,10656,4824,4464,15.42,74892,23.75,4.7,1,1,208
44688,4966,71997,10656,4824,4464,15.42,74892,23.5,4.8,1,1,130
44688,4966,71997,10656,4824,4464,15.42,74892,23.25,4.93,1,1,103
44688,4966,71997,10656,4824,4464,15.42,74892,23,5.14,1,1,121
44688,4966,71997,10656,4824,4464,15.42,74892,22.75,5.4,1,1,227
44688,4966,71997,10656,4824,4464,15.42,74892,22.5,5.67,1,1,108
44688,4966,71997,10656,4824,4464,15.42,74892,22.25,6.02,1,1,73
44688,4966,71997,10656,4824,4464,15.42,74892,22,6.2,1,1,383
44688,4966,71997,10656,4824,4464,15.42,74892,21.75,6.32,1,1,45
44688,4966,71997,10656,4824,4464,15.42,74892,21.5,6.48,1,1,55
44688,4966,71997,10656,4824,4464,15.42,74892,21.25,6.48,1,1,43
44688,4966,71997,10656,4824,4464,15.42,74892,21,6.56,1,1,57
44688,4966,71997,10656,4824,4464,15.42,74892,20.75,6.8,1,1,36
44688,4966,71997,10656,4824,4464,15.42,74892,20.5,7.01,1,1,48
44688,4966,71997,10656,4824,4464,15.42,74892,20.25,7.41,1,1,45
44688,4966,71997,10656,4824,4464,15.42,74892,20,7.52,1,1,65
44688,4966,71997,10656,4824,4464,15.42,74892,19.75,7.73,1,1,50
44688,4966,71997,10656,4824,4464,15.42,74892,19.5,8.08,1,1,47
44688,4966,71997,10656,4824,4464,15.42,74892,19.25,8.06,1,1,48
44688,4966,71997,10656,4824,4464,15.42,74892,19,8.19,1,1,24
44688,4966,71997,10656,4824,4464,15.42,74892,18.75,8.17,1,1,20
44688,4966,71997,10656,4824,4464,15.42,74892,18.5,8.22,1,1,34
44688,4966,71997,10656,4824,4464,15.42,74892,18.25,8.14,1,1,35
44688,4966,71997,10656,4824,4464,15.42,74892,18,8.15,1,1,53
44688,4966,71997,10656,4824,4464,15.42,74892,17.75,8.25,1,1,25
44688,4966,71997,10656,4824,4464,15.42,74892,17.5,8.22,1,1,8
2107,11,3883,190,27,23,10.49,58636,20,7.52,4,2,1
2107,11,3883,190,27,23,10.49,58636,19.5,8.08,4,2,1
17493,448,18640,2125,522,354,9.98,28711,26,4.21,1,1,1
17493,448,18640,2125,522,354,9.98,28711,25.75,4.26,1,1,1
17493,448,18640,2125,522,354,9.98,28711,24.5,4.56,1,1,2
17493,448,18640,2125,522,354,9.98,28711,23.5,4.8,1,1,1
17493,448,18640,2125,522,354,9.98,28711,20.25,7.41,1,1,1
69140,5795,83739,11807,4019,3852,10.31,42344,24,4.59,2,1,3
69140,5795,83739,11807,4019,3852,10.31,42344,23.75,4.7,2,1,3
69140,5795,83739,11807,4019,3852,10.31,42344,23.5,4.8,2,1,3
69140,5795,83739,11807,4019,3852,10.31,42344,23.25,4.93,2,1,1
69140,5795,83739,11807,4019,3852,10.31,42344,23,5.14,2,1,2
69140,5795,83739,11807,4019,3852,10.31,42344,22.75,5.4,2,1,1
69140,5795,83739,11807,4019,3852,10.31,42344,22.5,5.67,2,1,3
69140,5795,83739,11807,4019,3852,10.31,42344,22.25,6.02,2,1,2
69140,5795,83739,11807,4019,3852,10.31,42344,22,6.2,2,1,4
69140,5795,83739,11807,4019,3852,10.31,42344,21.75,6.32,2,1,7
69140,5795,83739,11807,4019,3852,10.31,42344,21.5,6.48,2,1,2
69140,5795,83739,11807,4019,3852,10.31,42344,21.25,6.48,2,1,4
69140,5795,83739,11807,4019,3852,10.31,42344,21,6.56,2,1,5
69140,5795,83739,11807,4019,3852,10.31,42344,20.75,6.8,2,1,7
69140,5795,83739,11807,4019,3852,10.31,42344,20.5,7.01,2,1,1
69140,5795,83739,11807,4019,3852,10.31,42344,20,7.52,2,1,1
69140,5795,83739,11807,4019,3852,10.31,42344,19.75,7.73,2,1,1
117215,8434,238284,29071,11438,9531,17.01,1849,26,4.21,2,1,21
117215,8434,238284,29071,11438,9531,17.01,1849,25.75,4.26,2,1,33
117215,8434,238284,29071,11438,9531,17.01,1849,25.5,4.18,2,1,17
117215,8434,238284,29071,11438,9531,17.01,1849,25.25,4.18,2,1,1
117215,8434,238284,29071,11438,9531,17.01,1849,25,4.4,2,1,8
117215,8434,238284,29071,11438,9531,17.01,1849,24.75,4.45,2,1,10
117215,8434,238284,29071,11438,9531,17.01,1849,24.25,4.6,2,1,8
117215,8434,238284,29071,11438,9531,17.01,1849,24,4.59,2,1,4
117215,8434,238284,29071,11438,9531,17.01,1849,23.75,4.7,2,1,5
117215,8434,238284,29071,11438,9531,17.01,1849,23.5,4.8,2,1,1
16203,167,18613,1582,651,465,8.7,117144,22,6.2,4,5,1
16203,167,18613,1582,651,465,8.7,117144,21.25,6.48,4,5,1
16203,167,18613,1582,651,465,8.7,117144,21,6.56,4,5,1
16203,167,18613,1582,651,465,8.7,117144,20.75,6.8,4,5,1
10933,508,15632,1970,625,266,9.53,15743,15.75,7.85,3,1,1
13166,99,16309,1207,179,179,10.49,58636,20.5,7.01,4,2,2
13166,99,16309,1207,179,179,10.49,58636,20,7.52,4,2,2
7655,116,8138,993,220,163,10.73,16669,22.75,5.4,4,4,1
7655,116,8138,993,220,163,10.73,16669,22,6.2,4,4,1
7655,116,8138,993,220,163,10.73,16669,18.5,8.22,4,4,1
7655,116,8138,993,220,163,10.73,16669,13.5,7.99,4,4,1
206359,21605,346362,56457,25977,27016,17.77,8784,26,4.21,2,1,498
206359,21605,346362,56457,25977,27016,17.77,8784,25.75,4.26,2,1,551
206359,21605,346362,56457,25977,27016,17.77,8784,25.5,4.18,2,1,496
206359,21605,346362,56457,25977,27016,17.77,8784,25.25,4.18,2,1,359
206359,21605,346362,56457,25977,27016,17.77,8784,25,4.4,2,1,361
206359,21605,346362,56457,25977,27016,17.77,8784,24.75,4.45,2,1,291
206359,21605,346362,56457,25977,27016,17.77,8784,24.5,4.56,2,1,146
206359,21605,346362,56457,25977,27016,17.77,8784,24.25,4.6,2,1,95
206359,21605,346362,56457,25977,27016,17.77,8784,24,4.59,2,1,118
206359,21605,346362,56457,25977,27016,17.77,8784,23.75,4.7,2,1,49
206359,21605,346362,56457,25977,27016,17.77,8784,23.5,4.8,2,1,42
206359,21605,346362,56457,25977,27016,17.77,8784,23.25,4.93,2,1,47
206359,21605,346362,56457,25977,27016,17.77,8784,23,5.14,2,1,55
206359,21605,346362,56457,25977,27016,17.77,8784,22.75,5.4,2,1,33
206359,21605,346362,56457,25977,27016,17.77,8784,22.5,5.67,2,1,17
206359,21605,346362,56457,25977,27016,17.77,8784,22.25,6.02,2,1,2
206359,21605,346362,56457,25977,27016,17.77,8784,22,6.2,2,1,10
206359,21605,346362,56457,25977,27016,17.77,8784,21.75,6.32,2,1,11
206359,21605,346362,56457,25977,27016,17.77,8784,21.5,6.48,2,1,11
206359,21605,346362,56457,25977,27016,17.77,8784,21.25,6.48,2,1,15
206359,21605,346362,56457,25977,27016,17.77,8784,21,6.56,2,1,25
206359,21605,346362,56457,25977,27016,17.77,8784,20.75,6.8,2,1,25
206359,21605,346362,56457,25977,27016,17.77,8784,20.5,7.01,2,1,16
206359,21605,346362,56457,25977,27016,17.77,8784,20.25,7.41,2,1,24
206359,21605,346362,56457,25977,27016,17.77,8784,20,7.52,2,1,17
206359,21605,346362,56457,25977,27016,17.77,8784,19.75,7.73,2,1,9
206359,21605,346362,56457,25977,27016,17.77,8784,19.5,8.08,2,1,25
206359,21605,346362,56457,25977,27016,17.77,8784,19.25,8.06,2,1,17
206359,21605,346362,56457,25977,27016,17.77,8784,19,8.19,2,1,8
206359,21605,346362,56457,25977,27016,17.77,8784,18.75,8.17,2,1,5
206359,21605,346362,56457,25977,27016,17.77,8784,18.5,8.22,2,1,8
206359,21605,346362,56457,25977,27016,17.77,8784,18.25,8.14,2,1,10
206359,21605,346362,56457,25977,27016,17.77,8784,18,8.15,2,1,13
206359,21605,346362,56457,25977,27016,17.77,8784,17.75,8.25,2,1,5
206359,21605,346362,56457,25977,27016,17.77,8784,17.5,8.22,2,1,2
206359,21605,346362,56457,25977,27016,17.77,8784,17.25,8.25,2,1,7
206359,21605,346362,56457,25977,27016,17.77,8784,17,8.32,2,1,5
206359,21605,346362,56457,25977,27016,17.77,8784,16.75,8.2,2,1,9
206359,21605,346362,56457,25977,27016,17.77,8784,16.5,7.9,2,1,5
206359,21605,346362,56457,25977,27016,17.77,8784,16.25,8.02,2,1,3
206359,21605,346362,56457,25977,27016,17.77,8784,16,8.16,2,1,1
206359,21605,346362,56457,25977,27016,17.77,8784,15.75,7.85,2,1,3
206359,21605,346362,56457,25977,27016,17.77,8784,15.5,8.2,2,1,3
206359,21605,346362,56457,25977,27016,17.77,8784,15.25,8.08,2,1,1
12517,364,16441,2006,411,345,10.73,16669,26,4.21,4,4,2
12517,364,16441,2006,411,345,10.73,16669,25.75,4.26,4,4,1
12517,364,16441,2006,411,345,10.73,16669,25.5,4.18,4,4,1
12517,364,16441,2006,411,345,10.73,16669,24.5,4.56,4,4,2
12517,364,16441,2006,411,345,10.73,16669,23,5.14,4,4,1
12517,364,16441,2006,411,345,10.73,16669,22.25,6.02,4,4,3
12517,364,16441,2006,411,345,10.73,16669,20,7.52,4,4,1
12517,364,16441,2006,411,345,10.73,16669,15,7.95,4,4,1
72999,3298,92310,8216,2585,1846,10.34,28077,26,4.21,5,1,203
72999,3298,92310,8216,2585,1846,10.34,28077,25.75,4.26,5,1,160
72999,3298,92310,8216,2585,1846,10.34,28077,25.5,4.18,5,1,161
72999,3298,92310,8216,2585,1846,10.34,28077,25.25,4.18,5,1,213
72999,3298,92310,8216,2585,1846,10.34,28077,25,4.4,5,1,257
72999,3298,92310,8216,2585,1846,10.34,28077,24.75,4.45,5,1,171
72999,3298,92310,8216,2585,1846,10.34,28077,24.5,4.56,5,1,242
72999,3298,92310,8216,2585,1846,10.34,28077,24.25,4.6,5,1,274
72999,3298,92310,8216,2585,1846,10.34,28077,24,4.59,5,1,227
72999,3298,92310,8216,2585,1846,10.34,28077,23.75,4.7,5,1,164
72999,3298,92310,8216,2585,1846,10.34,28077,23.5,4.8,5,1,158
72999,3298,92310,8216,2585,1846,10.34,28077,23.25,4.93,5,1,137
72999,3298,92310,8216,2585,1846,10.34,28077,23,5.14,5,1,192
72999,3298,92310,8216,2585,1846,10.34,28077,22.75,5.4,5,1,151
72999,3298,92310,8216,2585,1846,10.34,28077,22.5,5.67,5,1,100
72999,3298,92310,8216,2585,1846,10.34,28077,22.25,6.02,5,1,110
72999,3298,92310,8216,2585,1846,10.34,28077,22,6.2,5,1,94
72999,3298,92310,8216,2585,1846,10.34,28077,21.75,6.32,5,1,91
72999,3298,92310,8216,2585,1846,10.34,28077,21.5,6.48,5,1,88
72999,3298,92310,8216,2585,1846,10.34,28077,21.25,6.48,5,1,66
72999,3298,92310,8216,2585,1846,10.34,28077,21,6.56,5,1,71
72999,3298,92310,8216,2585,1846,10.34,28077,20.75,6.8,5,1,77
72999,3298,92310,8216,2585,1846,10.34,28077,20.5,7.01,5,1,88
72999,3298,92310,8216,2585,1846,10.34,28077,20.25,7.41,5,1,64
72999,3298,92310,8216,2585,1846,10.34,28077,20,7.52,5,1,84
72999,3298,92310,8216,2585,1846,10.34,28077,19.75,7.73,5,1,59
72999,3298,92310,8216,2585,1846,10.34,28077,19.5,8.08,5,1,56
72999,3298,92310,8216,2585,1846,10.34,28077,19.25,8.06,5,1,41
72999,3298,92310,8216,2585,1846,10.34,28077,19,8.19,5,1,14
72999,3298,92310,8216,2585,1846,10.34,28077,18.75,8.17,5,1,22
72999,3298,92310,8216,2585,1846,10.34,28077,18.5,8.22,5,1,19
72999,3298,92310,8216,2585,1846,10.34,28077,18.25,8.14,5,1,16
72999,3298,92310,8216,2585,1846,10.34,28077,18,8.15,5,1,9
72999,3298,92310,8216,2585,1846,10.34,28077,17.75,8.25,5,1,8
72999,3298,92310,8216,2585,1846,10.34,28077,17.5,8.22,5,1,12
72999,3298,92310,8216,2585,1846,10.34,28077,17.25,8.25,5,1,15
72999,3298,92310,8216,2585,1846,10.34,28077,17,8.32,5,1,19
72999,3298,92310,8216,2585,1846,10.34,28077,16.75,8.2,5,1,21
72999,3298,92310,8216,2585,1846,10.34,28077,16.5,7.9,5,1,27
72999,3298,92310,8216,2585,1846,10.34,28077,16.25,8.02,5,1,15
72999,3298,92310,8216,2585,1846,10.34,28077,16,8.16,5,1,11
72999,3298,92310,8216,2585,1846,10.34,28077,15.75,7.85,5,1,27
72999,3298,92310,8216,2585,1846,10.34,28077,15.5,8.2,5,1,13
72999,3298,92310,8216,2585,1846,10.34,28077,15.25,8.08,5,1,9
72999,3298,92310,8216,2585,1846,10.34,28077,15,7.95,5,1,6
72999,3298,92310,8216,2585,1846,10.34,28077,14.75,8,5,1,24
72999,3298,92310,8216,2585,1846,10.34,28077,14.5,8.3,5,1,7
72999,3298,92310,8216,2585,1846,10.34,28077,14.25,8.42,5,1,7
72999,3298,92310,8216,2585,1846,10.34,28077,14,7.73,5,1,11
72999,3298,92310,8216,2585,1846,10.34,28077,13.75,8.32,5,1,11
72999,3298,92310,8216,2585,1846,10.34,28077,13.5,7.99,5,1,6
72999,3298,92310,8216,2585,1846,10.34,28077,13.25,8.66,5,1,5
72999,3298,92310,8216,2585,1846,10.34,28077,13,8.22,5,1,9
72999,3298,92310,8216,2585,1846,10.34,28077,12.75,8.72,5,1,1
13441,103,16536,1356,248,380,8.19,14707,21.25,6.48,5,1,1
6963,57,7395,924,74,118,9.44,21764,24.5,4.56,5,2,1
27292,1161,24597,3788,1451,910,16.02,4438,26,4.21,2,1,14
27292,1161,24597,3788,1451,910,16.02,4438,25.75,4.26,2,1,15
27292,1161,24597,3788,1451,910,16.02,4438,25.5,4.18,2,1,16
27292,1161,24597,3788,1451,910,16.02,4438,25.25,4.18,2,1,6
27292,1161,24597,3788,1451,910,16.02,4438,25,4.4,2,1,11
27292,1161,24597,3788,1451,910,16.02,4438,24.75,4.45,2,1,12
27292,1161,24597,3788,1451,910,16.02,4438,24.5,4.56,2,1,7
27292,1161,24597,3788,1451,910,16.02,4438,24,4.59,2,1,3
27292,1161,24597,3788,1451,910,16.02,4438,23.75,4.7,2,1,12
27292,1161,24597,3788,1451,910,16.02,4438,23.5,4.8,2,1,4
27292,1161,24597,3788,1451,910,16.02,4438,23.25,4.93,2,1,1
27292,1161,24597,3788,1451,910,16.02,4438,23,5.14,2,1,8
27292,1161,24597,3788,1451,910,16.02,4438,22.75,5.4,2,1,1
27292,1161,24597,3788,1451,910,16.02,4438,22.5,5.67,2,1,3
27292,1161,24597,3788,1451,910,16.02,4438,22.25,6.02,2,1,1
27292,1161,24597,3788,1451,910,16.02,4438,22,6.2,2,1,2
27292,1161,24597,3788,1451,910,16.02,4438,21.75,6.32,2,1,3
27292,1161,24597,3788,1451,910,16.02,4438,21.5,6.48,2,1,4
27292,1161,24597,3788,1451,910,16.02,4438,21,6.56,2,1,9
27292,1161,24597,3788,1451,910,16.02,4438,20.75,6.8,2,1,3
27292,1161,24597,3788,1451,910,16.02,4438,20.5,7.01,2,1,3
27292,1161,24597,3788,1451,910,16.02,4438,20.25,7.41,2,1,1
27292,1161,24597,3788,1451,910,16.02,4438,20,7.52,2,1,6
27292,1161,24597,3788,1451,910,16.02,4438,19.75,7.73,2,1,5
27292,1161,24597,3788,1451,910,16.02,4438,19.5,8.08,2,1,3
27292,1161,24597,3788,1451,910,16.02,4438,19.25,8.06,2,1,1
27292,1161,24597,3788,1451,910,16.02,4438,19,8.19,2,1,1
