"sfh_qty","th_qty","households","hhincome_below_10k","hhincome_10_below_15k","hhincome_15_below_25k","hhincome_25_below_35k","hhincome_35_below_50k","hhincome_50_below_75k","hhincome_75_below_100k","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","dem_share","year_since_1990","count"
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,23.75,2
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,23.5,4
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,23,6
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,22.75,6
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,22.5,5
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,22.25,2
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,22,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,21.75,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,21.5,3
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,21.25,2
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,21,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,20,2
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,19.5,3
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,19.25,3
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,19,2
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,18.75,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,18.5,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,18,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,17.5,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,17,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,16.75,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,16.5,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,16.25,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,15.75,2
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,15.25,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,15,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,14.5,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,14.25,1
21343,1134,31898,2329,1818,3796,3573,4434,6284,3892,3987,1116,638,15.28,0.61990442400984722323,14,2
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,26,38
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,25.75,5
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,25.5,2
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,25.25,3
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,25,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,24.5,5
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,24.25,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,24,5
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,23.75,3
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,23.5,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,22.25,5
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,21.75,2
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,21.5,3
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,21.25,2
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,21,5
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,20.75,8
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,20.5,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,20.25,3
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,20,3
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,19.75,2
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,19.5,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,19.25,6
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,18.75,2
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,18.5,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,18.25,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,18,2
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,17.5,7
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,17.25,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,17,2
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,16.75,1
18048,1039,19779,969,870,1661,1938,2809,4292,2591,2670,1068,910,9.48,0.35649036616258539955,16.5,6
45009,4217,48920,2691,2152,5186,5773,8316,10224,6653,4794,1663,1468,8.54,0.00217159632437214727,24.75,3
45009,4217,48920,2691,2152,5186,5773,8316,10224,6653,4794,1663,1468,8.54,0.00217159632437214727,24.5,2
45009,4217,48920,2691,2152,5186,5773,8316,10224,6653,4794,1663,1468,8.54,0.00217159632437214727,24.25,2
45009,4217,48920,2691,2152,5186,5773,8316,10224,6653,4794,1663,1468,8.54,0.00217159632437214727,24,1
45009,4217,48920,2691,2152,5186,5773,8316,10224,6653,4794,1663,1468,8.54,0.00217159632437214727,23.75,1
45009,4217,48920,2691,2152,5186,5773,8316,10224,6653,4794,1663,1468,8.54,0.00217159632437214727,23.5,1
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,26,78
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,25.75,106
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,25.5,180
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,25.25,220
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,25,140
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,24.75,77
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,24.5,36
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,24.25,30
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,24,84
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,23.75,49
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,23.5,33
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,23.25,19
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,23,32
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,22.75,17
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,22.5,4
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,22,1
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,21.5,2
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,21.25,4
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,21,3
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,20.75,2
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,20.5,2
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,20.25,7
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,20,5
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,19.75,4
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,19.5,3
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,19.25,1
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,19,1
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,18.75,6
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,18.5,2
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,18.25,6
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,18,2
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,17.75,3
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,17.5,3
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,17.25,3
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,17,3
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,16.75,3
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,16.5,3
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,16.25,5
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,16,1
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,15.75,1
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,15.5,1
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,14.75,2
60139,8210,98806,3755,4249,7904,5731,9288,13042,12845,18872,10473,12647,15.28,0.52791266375545851528,14.5,1
84641,3457,97790,8997,7139,14082,12028,14473,17015,10464,9094,2445,2054,9.98,0.63194155021221219518,24.75,1
84641,3457,97790,8997,7139,14082,12028,14473,17015,10464,9094,2445,2054,9.98,0.63194155021221219518,22,1
84641,3457,97790,8997,7139,14082,12028,14473,17015,10464,9094,2445,2054,9.98,0.63194155021221219518,21,2
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,26,112
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,25.75,92
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,25.5,83
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,25.25,56
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,25,132
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,24.75,72
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,24.5,70
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,24.25,42
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,24,42
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,23.75,22
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,23.5,27
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,23.25,22
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,23,16
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,22.75,12
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,22.5,6
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,22.25,9
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,22,20
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,21.75,29
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,21.5,5
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,21.25,12
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,21,7
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,20.75,1
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,20.5,3
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,20.25,7
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,20,6
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,19.75,5
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,19.5,3
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,19.25,3
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,19,3
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,18.75,3
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,18.5,2
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,18.25,5
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,18,5
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,17.75,1
14185,1050,17198,533,636,1427,1221,2012,3268,2528,3010,1479,1101,15.42,0.57554100988511888859,17.5,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,25,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,24.5,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,24.25,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,23.75,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,23.25,4
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,23,3
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,22.75,2
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,22.5,4
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,22,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,20.5,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,19.5,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,14.25,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,14,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,13,3
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,12.75,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,12.25,3
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,11.5,2
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,11.25,3
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,11,1
7499,168,9079,872,545,1235,1580,1353,1598,881,763,173,82,8.75,0.30477792066475417944,10.25,1
25822,1058,34061,3236,2316,4155,3985,4939,6369,3985,3304,954,749,10.31,0.39809286898839137645,22.75,1
25822,1058,34061,3236,2316,4155,3985,4939,6369,3985,3304,954,749,10.31,0.39809286898839137645,22,1
25822,1058,34061,3236,2316,4155,3985,4939,6369,3985,3304,954,749,10.31,0.39809286898839137645,21.75,4
25822,1058,34061,3236,2316,4155,3985,4939,6369,3985,3304,954,749,10.31,0.39809286898839137645,21.5,1
25822,1058,34061,3236,2316,4155,3985,4939,6369,3985,3304,954,749,10.31,0.39809286898839137645,21.25,1
35357,1778,50091,3957,2555,4909,5310,6662,9617,6261,7113,2104,1603,9.98,0.50988429325286039344,25.25,1
35357,1778,50091,3957,2555,4909,5310,6662,9617,6261,7113,2104,1603,9.98,0.50988429325286039344,24.25,1
35357,1778,50091,3957,2555,4909,5310,6662,9617,6261,7113,2104,1603,9.98,0.50988429325286039344,23.75,1
35357,1778,50091,3957,2555,4909,5310,6662,9617,6261,7113,2104,1603,9.98,0.50988429325286039344,22.25,1
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,26,3
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,25.75,2
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,25.5,2
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,25.25,1
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,25,1
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,24.75,3
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,24.5,1
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,24,2
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,23.75,3
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,20,1
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,19.75,3
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,19.5,2
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,18.25,2
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,17.75,1
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,16.75,2
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,16.5,1
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,15.5,2
43400,1702,53848,2746,2423,6139,5492,8077,11039,7862,6731,1831,1508,10.73,0.46426468687622959059,14.75,1
